"taskOrder"	"JobNo"	"EmpNo"	"TransDate"	"Hours"
"366"	"Bravo"	"Bravo RFS 001"	"596726"	"2018-07"	166.5
"367"	"Bravo"	"Bravo RFS 001"	"596726"	"2018-08"	175
"368"	"Bravo"	"Bravo RFS 001"	"596726"	"2018-09"	150
"369"	"Bravo"	"Bravo RFS 001"	"596726"	"2018-10"	176
"370"	"Bravo"	"Bravo RFS 001"	"596726"	"2018-11"	96
"371"	"Bravo"	"Bravo RFS 001"	"599455"	"2018-08"	80
"372"	"Bravo"	"Bravo RFS 001"	"599455"	"2018-09"	152
"373"	"Bravo"	"Bravo RFS 001"	"599455"	"2018-10"	176
"374"	"Bravo"	"Bravo RFS 001"	"599455"	"2018-11"	72
"375"	"Bravo"	"Bravo RFS 001"	"599940"	"2018-10"	69
"376"	"Bravo"	"Bravo RFS 001"	"599940"	"2018-11"	28
"377"	"Bravo"	"Bravo RFS 001"	"599940"	"2018-12"	40
"378"	"Bravo"	"Bravo RFS 001"	"599940"	"2019-01"	2
"379"	"Bravo"	"Bravo RFS 001"	"600099"	"2018-12"	10
"380"	"Bravo"	"Bravo RFS 002"	"565937"	"2018-07"	10
"381"	"Bravo"	"Bravo RFS 002"	"565937"	"2018-08"	52.5
"382"	"Bravo"	"Bravo RFS 002"	"565937"	"2018-09"	29.25
"383"	"Bravo"	"Bravo RFS 002"	"565937"	"2018-10"	1
"384"	"Bravo"	"Bravo RFS 002"	"574738"	"2018-05"	9
"385"	"Bravo"	"Bravo RFS 002"	"574738"	"2018-06"	6
"386"	"Bravo"	"Bravo RFS 002"	"574738"	"2018-07"	40
"387"	"Bravo"	"Bravo RFS 002"	"579382"	"2018-05"	4.5
"388"	"Bravo"	"Bravo RFS 002"	"579920"	"2018-07"	3
"389"	"Bravo"	"Bravo RFS 002"	"582339"	"2018-07"	6
"390"	"Bravo"	"Bravo RFS 002"	"586791"	"2018-05"	26.25
"391"	"Bravo"	"Bravo RFS 002"	"586791"	"2018-06"	38.5
"392"	"Bravo"	"Bravo RFS 002"	"586791"	"2018-07"	50
"393"	"Bravo"	"Bravo RFS 002"	"586791"	"2018-08"	17
"394"	"Bravo"	"Bravo RFS 002"	"586791"	"2018-09"	48
"395"	"Bravo"	"Bravo RFS 002"	"586791"	"2018-10"	25
"396"	"Bravo"	"Bravo RFS 002"	"599604"	"2018-08"	30
"397"	"Bravo"	"Bravo RFS 002"	"599604"	"2018-09"	40.75
"398"	"Bravo"	"Bravo RFS 002"	"599604"	"2018-10"	1.5
"399"	"Bravo"	"Bravo RFS 003"	"554288"	"2018-04"	1
"400"	"Bravo"	"Bravo RFS 003"	"554288"	"2018-05"	20
"401"	"Bravo"	"Bravo RFS 003"	"572059"	"2018-04"	17
"402"	"Bravo"	"Bravo RFS 003"	"572059"	"2018-05"	2
"403"	"Bravo"	"Bravo RFS 003"	"585672"	"2018-04"	100.5
"404"	"Bravo"	"Bravo RFS 003"	"585672"	"2018-05"	20
"405"	"Bravo"	"Bravo RFS 003"	"587515"	"2018-05"	10
"406"	"Bravo"	"Bravo RFS 003"	"589525"	"2018-04"	48
"407"	"Bravo"	"Bravo RFS 003"	"589525"	"2018-05"	22
"408"	"Bravo"	"Bravo RFS 003"	"590145"	"2018-04"	1
"409"	"Bravo"	"Bravo RFS 004"	"26252"	"2018-09"	4
"410"	"Bravo"	"Bravo RFS 004"	"26252"	"2018-11"	14.5
"411"	"Bravo"	"Bravo RFS 004"	"519033"	"2018-11"	4
"412"	"Bravo"	"Bravo RFS 004"	"523042"	"2018-08"	40
"413"	"Bravo"	"Bravo RFS 004"	"523042"	"2018-09"	152.75
"414"	"Bravo"	"Bravo RFS 004"	"523042"	"2018-10"	156.5
"415"	"Bravo"	"Bravo RFS 004"	"523042"	"2018-11"	137
"416"	"Bravo"	"Bravo RFS 004"	"523042"	"2018-12"	101.5
"417"	"Bravo"	"Bravo RFS 004"	"523042"	"2019-01"	8
"418"	"Bravo"	"Bravo RFS 004"	"524759"	"2018-10"	4
"419"	"Bravo"	"Bravo RFS 004"	"524759"	"2018-11"	4
"420"	"Bravo"	"Bravo RFS 004"	"524759"	"2018-12"	4
"421"	"Bravo"	"Bravo RFS 004"	"524759"	"2019-01"	4
"422"	"Bravo"	"Bravo RFS 004"	"527081"	"2018-08"	0.75
"423"	"Bravo"	"Bravo RFS 004"	"527081"	"2018-09"	5.5
"424"	"Bravo"	"Bravo RFS 004"	"528649"	"2018-08"	7.25
"425"	"Bravo"	"Bravo RFS 004"	"528649"	"2018-09"	26.5
"426"	"Bravo"	"Bravo RFS 004"	"528649"	"2018-10"	44.5
"427"	"Bravo"	"Bravo RFS 004"	"528649"	"2018-11"	37
"428"	"Bravo"	"Bravo RFS 004"	"528649"	"2018-12"	24.5
"429"	"Bravo"	"Bravo RFS 004"	"528649"	"2019-01"	1.75
"430"	"Bravo"	"Bravo RFS 004"	"529319"	"2018-09"	20
"431"	"Bravo"	"Bravo RFS 004"	"529319"	"2018-10"	3.5
"432"	"Bravo"	"Bravo RFS 004"	"540321"	"2018-11"	109
"433"	"Bravo"	"Bravo RFS 004"	"540321"	"2018-12"	76
"434"	"Bravo"	"Bravo RFS 004"	"544848"	"2018-12"	20
"435"	"Bravo"	"Bravo RFS 004"	"546073"	"2018-10"	1
"436"	"Bravo"	"Bravo RFS 004"	"546073"	"2018-11"	1
"437"	"Bravo"	"Bravo RFS 004"	"547717"	"2018-10"	60
"438"	"Bravo"	"Bravo RFS 004"	"547717"	"2018-11"	46
"439"	"Bravo"	"Bravo RFS 004"	"547717"	"2018-12"	24
"440"	"Bravo"	"Bravo RFS 004"	"553334"	"2018-08"	17.5
"441"	"Bravo"	"Bravo RFS 004"	"553334"	"2018-09"	132.5
"442"	"Bravo"	"Bravo RFS 004"	"553334"	"2018-10"	173
"443"	"Bravo"	"Bravo RFS 004"	"553334"	"2018-11"	154
"444"	"Bravo"	"Bravo RFS 004"	"553334"	"2018-12"	106
"445"	"Bravo"	"Bravo RFS 004"	"553334"	"2019-01"	8
"446"	"Bravo"	"Bravo RFS 004"	"554288"	"2018-09"	13
"447"	"Bravo"	"Bravo RFS 004"	"554288"	"2018-10"	40
"448"	"Bravo"	"Bravo RFS 004"	"554288"	"2018-11"	26
"449"	"Bravo"	"Bravo RFS 004"	"554288"	"2018-12"	28
"450"	"Bravo"	"Bravo RFS 004"	"554288"	"2019-01"	3
"451"	"Bravo"	"Bravo RFS 004"	"554437"	"2018-10"	260
"452"	"Bravo"	"Bravo RFS 004"	"554437"	"2018-11"	134
"453"	"Bravo"	"Bravo RFS 004"	"554437"	"2018-12"	121
"454"	"Bravo"	"Bravo RFS 004"	"559026"	"2018-09"	38
"455"	"Bravo"	"Bravo RFS 004"	"565937"	"2018-11"	17.5
"456"	"Bravo"	"Bravo RFS 004"	"565937"	"2018-12"	4
"457"	"Bravo"	"Bravo RFS 004"	"565937"	"2019-01"	1
"458"	"Bravo"	"Bravo RFS 004"	"572059"	"2018-09"	6
"459"	"Bravo"	"Bravo RFS 004"	"575139"	"2018-10"	28
"460"	"Bravo"	"Bravo RFS 004"	"575139"	"2018-11"	78
"461"	"Bravo"	"Bravo RFS 004"	"575139"	"2018-12"	192
"462"	"Bravo"	"Bravo RFS 004"	"575139"	"2019-01"	4
"463"	"Bravo"	"Bravo RFS 004"	"577606"	"2019-01"	3
"464"	"Bravo"	"Bravo RFS 004"	"578765"	"2018-11"	10
"465"	"Bravo"	"Bravo RFS 004"	"578765"	"2018-12"	2
"466"	"Bravo"	"Bravo RFS 004"	"578765"	"2019-01"	2
"467"	"Bravo"	"Bravo RFS 004"	"581145"	"2018-11"	46.25
"468"	"Bravo"	"Bravo RFS 004"	"581145"	"2018-12"	77.25
"469"	"Bravo"	"Bravo RFS 004"	"581145"	"2019-01"	8
"470"	"Bravo"	"Bravo RFS 004"	"581524"	"2018-09"	40
"471"	"Bravo"	"Bravo RFS 004"	"581524"	"2018-10"	35.25
"472"	"Bravo"	"Bravo RFS 004"	"581524"	"2018-11"	17
"473"	"Bravo"	"Bravo RFS 004"	"581524"	"2018-12"	18
"474"	"Bravo"	"Bravo RFS 004"	"581524"	"2019-01"	0.5
"475"	"Bravo"	"Bravo RFS 004"	"582850"	"2018-08"	3
"476"	"Bravo"	"Bravo RFS 004"	"582850"	"2018-09"	118
"477"	"Bravo"	"Bravo RFS 004"	"582850"	"2018-10"	104
"478"	"Bravo"	"Bravo RFS 004"	"582850"	"2018-11"	80
"479"	"Bravo"	"Bravo RFS 004"	"582850"	"2018-12"	80
"480"	"Bravo"	"Bravo RFS 004"	"585044"	"2018-11"	20
"481"	"Bravo"	"Bravo RFS 004"	"585044"	"2018-12"	20
"482"	"Bravo"	"Bravo RFS 004"	"585044"	"2019-01"	3
"483"	"Bravo"	"Bravo RFS 004"	"585672"	"2018-09"	8
"484"	"Bravo"	"Bravo RFS 004"	"585672"	"2018-10"	8
"485"	"Bravo"	"Bravo RFS 004"	"585672"	"2018-11"	6
"486"	"Bravo"	"Bravo RFS 004"	"585672"	"2018-12"	7
"487"	"Bravo"	"Bravo RFS 004"	"585923"	"2018-11"	9
"488"	"Bravo"	"Bravo RFS 004"	"585923"	"2018-12"	4
"489"	"Bravo"	"Bravo RFS 004"	"586349"	"2018-11"	16
"490"	"Bravo"	"Bravo RFS 004"	"586349"	"2018-12"	16
"491"	"Bravo"	"Bravo RFS 004"	"586349"	"2019-01"	1
"492"	"Bravo"	"Bravo RFS 004"	"587199"	"2019-01"	1
"493"	"Bravo"	"Bravo RFS 004"	"587290"	"2018-08"	1
"494"	"Bravo"	"Bravo RFS 004"	"587290"	"2018-09"	10.5
"495"	"Bravo"	"Bravo RFS 004"	"587290"	"2018-11"	2.25
"496"	"Bravo"	"Bravo RFS 004"	"587290"	"2019-01"	0.5
"497"	"Bravo"	"Bravo RFS 004"	"587375"	"2018-10"	67
"498"	"Bravo"	"Bravo RFS 004"	"587375"	"2018-12"	10
"499"	"Bravo"	"Bravo RFS 004"	"587515"	"2018-10"	8
"500"	"Bravo"	"Bravo RFS 004"	"587515"	"2018-11"	47.5
"501"	"Bravo"	"Bravo RFS 004"	"587515"	"2018-12"	9.5
"502"	"Bravo"	"Bravo RFS 004"	"587515"	"2019-01"	1
"503"	"Bravo"	"Bravo RFS 004"	"589525"	"2018-09"	8
"504"	"Bravo"	"Bravo RFS 004"	"589525"	"2018-10"	7.5
"505"	"Bravo"	"Bravo RFS 004"	"589525"	"2018-11"	5
"506"	"Bravo"	"Bravo RFS 004"	"589525"	"2018-12"	6
"507"	"Bravo"	"Bravo RFS 004"	"589670"	"2019-01"	3
"508"	"Bravo"	"Bravo RFS 004"	"589679"	"2018-09"	8
"509"	"Bravo"	"Bravo RFS 004"	"589679"	"2018-10"	5
"510"	"Bravo"	"Bravo RFS 004"	"589679"	"2018-11"	5
"511"	"Bravo"	"Bravo RFS 004"	"589679"	"2018-12"	4
"512"	"Bravo"	"Bravo RFS 004"	"589738"	"2018-10"	41.5
"513"	"Bravo"	"Bravo RFS 004"	"589738"	"2018-11"	20
"514"	"Bravo"	"Bravo RFS 004"	"591080"	"2018-11"	3
"515"	"Bravo"	"Bravo RFS 004"	"591080"	"2018-12"	7
"516"	"Bravo"	"Bravo RFS 004"	"592838"	"2018-08"	4
"517"	"Bravo"	"Bravo RFS 004"	"592838"	"2018-09"	5
"518"	"Bravo"	"Bravo RFS 004"	"592838"	"2018-10"	4
"519"	"Bravo"	"Bravo RFS 004"	"592838"	"2018-11"	5
"520"	"Bravo"	"Bravo RFS 004"	"592838"	"2018-12"	0.5
"521"	"Bravo"	"Bravo RFS 004"	"592981"	"2019-01"	3
"522"	"Bravo"	"Bravo RFS 004"	"593644"	"2018-08"	13
"523"	"Bravo"	"Bravo RFS 004"	"593644"	"2018-09"	136
"524"	"Bravo"	"Bravo RFS 004"	"593644"	"2018-10"	128.5
"525"	"Bravo"	"Bravo RFS 004"	"593644"	"2018-11"	160
"526"	"Bravo"	"Bravo RFS 004"	"593644"	"2018-12"	186
"527"	"Bravo"	"Bravo RFS 004"	"593644"	"2019-01"	8
"528"	"Bravo"	"Bravo RFS 004"	"594822"	"2018-09"	10
"529"	"Bravo"	"Bravo RFS 004"	"594822"	"2018-10"	15
"530"	"Bravo"	"Bravo RFS 004"	"594822"	"2018-11"	16
"531"	"Bravo"	"Bravo RFS 004"	"594822"	"2018-12"	11.5
"532"	"Bravo"	"Bravo RFS 004"	"594822"	"2019-01"	1
"533"	"Bravo"	"Bravo RFS 004"	"595312"	"2019-01"	4
"534"	"Bravo"	"Bravo RFS 004"	"595900"	"2018-09"	9
"535"	"Bravo"	"Bravo RFS 004"	"595900"	"2018-10"	5
"536"	"Bravo"	"Bravo RFS 004"	"595900"	"2018-11"	1
"537"	"Bravo"	"Bravo RFS 004"	"595900"	"2018-12"	2
"538"	"Bravo"	"Bravo RFS 004"	"596172"	"2018-08"	1
"539"	"Bravo"	"Bravo RFS 004"	"596172"	"2018-09"	85
"540"	"Bravo"	"Bravo RFS 004"	"596172"	"2018-10"	68.25
"541"	"Bravo"	"Bravo RFS 004"	"596172"	"2018-11"	11.5
"542"	"Bravo"	"Bravo RFS 004"	"596172"	"2018-12"	13.5
"543"	"Bravo"	"Bravo RFS 004"	"596696"	"2018-10"	20
"544"	"Bravo"	"Bravo RFS 004"	"596696"	"2018-11"	20
"545"	"Bravo"	"Bravo RFS 004"	"596696"	"2018-12"	19
"546"	"Bravo"	"Bravo RFS 004"	"596696"	"2019-01"	3
"547"	"Bravo"	"Bravo RFS 004"	"599940"	"2018-10"	20
"548"	"Bravo"	"Bravo RFS 004"	"599940"	"2018-11"	57
"549"	"Bravo"	"Bravo RFS 004"	"599940"	"2018-12"	34
"550"	"Bravo"	"Bravo RFS 004"	"599940"	"2019-01"	3
"551"	"Bravo"	"Bravo RFS 004"	"600091"	"2019-01"	3
"552"	"Bravo"	"Bravo RFS 004"	"600099"	"2018-11"	56
"553"	"Bravo"	"Bravo RFS 004"	"600115"	"2018-10"	80
"554"	"Bravo"	"Bravo RFS 004"	"600115"	"2018-12"	80
"555"	"Bravo"	"Bravo RFS 004"	"600115"	"2019-01"	4
"556"	"Bravo"	"Bravo RFS 004"	"600262"	"2018-10"	154.25
"557"	"Bravo"	"Bravo RFS 004"	"600262"	"2018-11"	118.25
"558"	"Bravo"	"Bravo RFS 004"	"600604"	"2018-10"	176
"559"	"Bravo"	"Bravo RFS 004"	"600604"	"2018-11"	127
"560"	"Bravo"	"Bravo RFS 005"	"26252"	"2018-09"	0.75
"561"	"Bravo"	"Bravo RFS 005"	"26252"	"2018-10"	1.75
"562"	"Bravo"	"Bravo RFS 005"	"505564"	"2018-10"	9
"563"	"Bravo"	"Bravo RFS 005"	"505564"	"2018-11"	5
"564"	"Bravo"	"Bravo RFS 005"	"505564"	"2018-12"	0.75
"565"	"Bravo"	"Bravo RFS 005"	"527081"	"2018-07"	2
"566"	"Bravo"	"Bravo RFS 005"	"572059"	"2018-07"	3
"567"	"Bravo"	"Bravo RFS 005"	"572059"	"2018-08"	6
"568"	"Bravo"	"Bravo RFS 005"	"572059"	"2018-09"	12
"569"	"Bravo"	"Bravo RFS 005"	"585271"	"2018-10"	20
"570"	"Bravo"	"Bravo RFS 005"	"585271"	"2018-11"	39.5
"571"	"Bravo"	"Bravo RFS 005"	"585271"	"2018-12"	29
"572"	"Bravo"	"Bravo RFS 005"	"585271"	"2019-01"	4
"573"	"Bravo"	"Bravo RFS 005"	"585923"	"2018-08"	75.25
"574"	"Bravo"	"Bravo RFS 005"	"585923"	"2018-09"	3.5
"575"	"Bravo"	"Bravo RFS 005"	"585923"	"2018-10"	1
"576"	"Bravo"	"Bravo RFS 005"	"585923"	"2018-11"	4.25
"577"	"Bravo"	"Bravo RFS 005"	"585923"	"2018-12"	2
"578"	"Bravo"	"Bravo RFS 005"	"587515"	"2018-08"	69
"579"	"Bravo"	"Bravo RFS 005"	"587515"	"2018-09"	26
"580"	"Bravo"	"Bravo RFS 005"	"587515"	"2018-10"	37.5
"581"	"Bravo"	"Bravo RFS 005"	"587515"	"2018-11"	20
"582"	"Bravo"	"Bravo RFS 005"	"587515"	"2018-12"	70
"583"	"Bravo"	"Bravo RFS 005"	"587515"	"2019-01"	1
"584"	"Bravo"	"Bravo RFS 005"	"589525"	"2018-07"	5
"585"	"Bravo"	"Bravo RFS 005"	"589525"	"2018-08"	12
"586"	"Bravo"	"Bravo RFS 005"	"589525"	"2018-09"	10
"587"	"Bravo"	"Bravo RFS 005"	"589525"	"2018-10"	21
"588"	"Bravo"	"Bravo RFS 005"	"589525"	"2018-11"	25
"589"	"Bravo"	"Bravo RFS 005"	"589525"	"2018-12"	20.5
"590"	"Bravo"	"Bravo RFS 005"	"590145"	"2018-08"	2
"591"	"Bravo"	"Bravo RFS 005"	"590506"	"2018-09"	20.5
"592"	"Bravo"	"Bravo RFS 005"	"590506"	"2018-10"	42
"593"	"Bravo"	"Bravo RFS 005"	"590506"	"2018-11"	4.75
"594"	"Bravo"	"Bravo RFS 005"	"590506"	"2018-12"	2
"595"	"Bravo"	"Bravo RFS 005"	"599715"	"2018-11"	16
"596"	"Bravo"	"Bravo RFS 005"	"599715"	"2018-12"	89
"597"	"Bravo"	"Bravo RFS 005"	"599715"	"2019-01"	8
"598"	"Bravo"	"Bravo RFS 006"	"26252"	"2018-11"	2
"599"	"Bravo"	"Bravo RFS 006"	"519033"	"2018-10"	3.5
"600"	"Bravo"	"Bravo RFS 006"	"524759"	"2019-01"	2
"601"	"Bravo"	"Bravo RFS 006"	"528649"	"2018-11"	9
"602"	"Bravo"	"Bravo RFS 006"	"528649"	"2018-12"	1
"603"	"Bravo"	"Bravo RFS 006"	"547717"	"2018-12"	73
"604"	"Bravo"	"Bravo RFS 006"	"547717"	"2019-01"	1
"605"	"Bravo"	"Bravo RFS 006"	"585271"	"2018-10"	46
"606"	"Bravo"	"Bravo RFS 006"	"585271"	"2018-11"	39
"607"	"Bravo"	"Bravo RFS 006"	"585271"	"2018-12"	40
"608"	"Bravo"	"Bravo RFS 006"	"585672"	"2018-10"	168
"609"	"Bravo"	"Bravo RFS 006"	"585672"	"2018-11"	139
"610"	"Bravo"	"Bravo RFS 006"	"585672"	"2018-12"	107.25
"611"	"Bravo"	"Bravo RFS 006"	"585672"	"2019-01"	4
"612"	"Bravo"	"Bravo RFS 006"	"587199"	"2019-01"	2
"613"	"Bravo"	"Bravo RFS 006"	"587375"	"2018-10"	61
"614"	"Bravo"	"Bravo RFS 006"	"587375"	"2018-11"	160
"615"	"Bravo"	"Bravo RFS 006"	"587375"	"2018-12"	109.5
"616"	"Bravo"	"Bravo RFS 006"	"587375"	"2019-01"	6
"617"	"Bravo"	"Bravo RFS 006"	"589525"	"2018-10"	29
"618"	"Bravo"	"Bravo RFS 006"	"589525"	"2018-11"	26.5
"619"	"Bravo"	"Bravo RFS 006"	"589525"	"2018-12"	21
"620"	"Bravo"	"Bravo RFS 006"	"592981"	"2019-01"	2
"621"	"Bravo"	"Bravo RFS 007"	"26252"	"2018-10"	2.5
"622"	"Bravo"	"Bravo RFS 007"	"26252"	"2018-11"	3
"623"	"Bravo"	"Bravo RFS 007"	"510911"	"2018-09"	2
"624"	"Bravo"	"Bravo RFS 007"	"510911"	"2018-10"	13
"625"	"Bravo"	"Bravo RFS 007"	"510911"	"2018-11"	13
"626"	"Bravo"	"Bravo RFS 007"	"510911"	"2018-12"	16.5
"627"	"Bravo"	"Bravo RFS 007"	"514390"	"2018-10"	26
"628"	"Bravo"	"Bravo RFS 007"	"514390"	"2018-11"	14
"629"	"Bravo"	"Bravo RFS 007"	"514390"	"2018-12"	18
"630"	"Bravo"	"Bravo RFS 007"	"514390"	"2019-01"	2
"631"	"Bravo"	"Bravo RFS 007"	"519033"	"2018-10"	3.5
"632"	"Bravo"	"Bravo RFS 007"	"519033"	"2018-11"	0.75
"633"	"Bravo"	"Bravo RFS 007"	"519033"	"2018-12"	1
"634"	"Bravo"	"Bravo RFS 007"	"540202"	"2018-10"	100.5
"635"	"Bravo"	"Bravo RFS 007"	"540202"	"2018-11"	72
"636"	"Bravo"	"Bravo RFS 007"	"540202"	"2018-12"	23
"637"	"Bravo"	"Bravo RFS 007"	"544848"	"2018-11"	26
"638"	"Bravo"	"Bravo RFS 007"	"544848"	"2018-12"	34
"639"	"Bravo"	"Bravo RFS 007"	"545412"	"2018-09"	2
"640"	"Bravo"	"Bravo RFS 007"	"545412"	"2018-10"	37
"641"	"Bravo"	"Bravo RFS 007"	"545412"	"2018-11"	8.5
"642"	"Bravo"	"Bravo RFS 007"	"545412"	"2018-12"	3
"643"	"Bravo"	"Bravo RFS 007"	"545412"	"2019-01"	2
"644"	"Bravo"	"Bravo RFS 007"	"549136"	"2018-10"	60.5
"645"	"Bravo"	"Bravo RFS 007"	"549136"	"2018-11"	97.5
"646"	"Bravo"	"Bravo RFS 007"	"549136"	"2018-12"	86.5
"647"	"Bravo"	"Bravo RFS 007"	"549136"	"2019-01"	8
"648"	"Bravo"	"Bravo RFS 007"	"554288"	"2018-10"	69
"649"	"Bravo"	"Bravo RFS 007"	"554288"	"2018-11"	44
"650"	"Bravo"	"Bravo RFS 007"	"554288"	"2018-12"	76
"651"	"Bravo"	"Bravo RFS 007"	"554288"	"2019-01"	4
"652"	"Bravo"	"Bravo RFS 007"	"565937"	"2018-10"	23.5
"653"	"Bravo"	"Bravo RFS 007"	"565937"	"2018-11"	12.25
"654"	"Bravo"	"Bravo RFS 007"	"565937"	"2018-12"	18.75
"655"	"Bravo"	"Bravo RFS 007"	"571615"	"2018-10"	96
"656"	"Bravo"	"Bravo RFS 007"	"571615"	"2018-11"	160
"657"	"Bravo"	"Bravo RFS 007"	"571615"	"2018-12"	68.5
"658"	"Bravo"	"Bravo RFS 007"	"572678"	"2018-12"	4.5
"659"	"Bravo"	"Bravo RFS 007"	"577147"	"2018-10"	12
"660"	"Bravo"	"Bravo RFS 007"	"577147"	"2018-11"	1.5
"661"	"Bravo"	"Bravo RFS 007"	"577147"	"2018-12"	2.5
"662"	"Bravo"	"Bravo RFS 007"	"580230"	"2018-10"	86.5
"663"	"Bravo"	"Bravo RFS 007"	"580230"	"2018-11"	119
"664"	"Bravo"	"Bravo RFS 007"	"580230"	"2018-12"	100.75
"665"	"Bravo"	"Bravo RFS 007"	"580230"	"2019-01"	7.5
"666"	"Bravo"	"Bravo RFS 007"	"580919"	"2018-10"	88
"667"	"Bravo"	"Bravo RFS 007"	"580919"	"2018-11"	80
"668"	"Bravo"	"Bravo RFS 007"	"580919"	"2018-12"	92
"669"	"Bravo"	"Bravo RFS 007"	"580919"	"2019-01"	4
"670"	"Bravo"	"Bravo RFS 007"	"581524"	"2018-10"	7
"671"	"Bravo"	"Bravo RFS 007"	"581524"	"2018-11"	40
"672"	"Bravo"	"Bravo RFS 007"	"581524"	"2018-12"	18
"673"	"Bravo"	"Bravo RFS 007"	"581658"	"2018-10"	156.25
"674"	"Bravo"	"Bravo RFS 007"	"581658"	"2018-11"	167
"675"	"Bravo"	"Bravo RFS 007"	"581658"	"2018-12"	154.25
"676"	"Bravo"	"Bravo RFS 007"	"581658"	"2019-01"	9
"677"	"Bravo"	"Bravo RFS 007"	"582041"	"2018-10"	34
"678"	"Bravo"	"Bravo RFS 007"	"582041"	"2018-11"	19
"679"	"Bravo"	"Bravo RFS 007"	"582041"	"2018-12"	4
"680"	"Bravo"	"Bravo RFS 007"	"585923"	"2018-12"	2.5
"681"	"Bravo"	"Bravo RFS 007"	"589525"	"2018-10"	14.5
"682"	"Bravo"	"Bravo RFS 007"	"589525"	"2018-11"	24
"683"	"Bravo"	"Bravo RFS 007"	"589525"	"2018-12"	20
"684"	"Bravo"	"Bravo RFS 007"	"589525"	"2019-01"	2
"685"	"Bravo"	"Bravo RFS 007"	"589679"	"2018-10"	26
"686"	"Bravo"	"Bravo RFS 007"	"589679"	"2018-11"	24
"687"	"Bravo"	"Bravo RFS 007"	"589679"	"2018-12"	24
"688"	"Bravo"	"Bravo RFS 007"	"589679"	"2019-01"	0.5
"689"	"Bravo"	"Bravo RFS 007"	"589741"	"2018-10"	213.5
"690"	"Bravo"	"Bravo RFS 007"	"589741"	"2018-11"	152
"691"	"Bravo"	"Bravo RFS 007"	"589741"	"2018-12"	130
"692"	"Bravo"	"Bravo RFS 007"	"589741"	"2019-01"	8
"693"	"Bravo"	"Bravo RFS 007"	"591254"	"2018-10"	96
"694"	"Bravo"	"Bravo RFS 007"	"591254"	"2018-11"	232
"695"	"Bravo"	"Bravo RFS 007"	"591254"	"2018-12"	132
"696"	"Bravo"	"Bravo RFS 007"	"591254"	"2019-01"	8
"697"	"Bravo"	"Bravo RFS 007"	"592266"	"2018-10"	67
"698"	"Bravo"	"Bravo RFS 007"	"592266"	"2018-11"	124
"699"	"Bravo"	"Bravo RFS 007"	"592266"	"2018-12"	106
"700"	"Bravo"	"Bravo RFS 007"	"592266"	"2019-01"	3.5
"701"	"Bravo"	"Bravo RFS 007"	"593002"	"2018-10"	120
"702"	"Bravo"	"Bravo RFS 007"	"593002"	"2018-11"	160
"703"	"Bravo"	"Bravo RFS 007"	"593002"	"2018-12"	160
"704"	"Bravo"	"Bravo RFS 007"	"593002"	"2019-01"	168
"705"	"Bravo"	"Bravo RFS 007"	"594822"	"2018-10"	17
"706"	"Bravo"	"Bravo RFS 007"	"594822"	"2018-11"	23
"707"	"Bravo"	"Bravo RFS 007"	"594822"	"2018-12"	15.5
"708"	"Bravo"	"Bravo RFS 007"	"595900"	"2018-10"	22
"709"	"Bravo"	"Bravo RFS 007"	"595900"	"2018-11"	21
"710"	"Bravo"	"Bravo RFS 007"	"595900"	"2018-12"	12
"711"	"Bravo"	"Bravo RFS 007"	"595900"	"2019-01"	2
"712"	"Bravo"	"Bravo RFS 007"	"595958"	"2018-10"	48
"713"	"Bravo"	"Bravo RFS 007"	"595958"	"2018-11"	76
"714"	"Bravo"	"Bravo RFS 007"	"595958"	"2018-12"	60
"715"	"Bravo"	"Bravo RFS 007"	"596527"	"2018-10"	136
"716"	"Bravo"	"Bravo RFS 007"	"596527"	"2018-11"	160
"717"	"Bravo"	"Bravo RFS 007"	"596527"	"2018-12"	117
"718"	"Bravo"	"Bravo RFS 007"	"596527"	"2019-01"	8
"719"	"Bravo"	"Bravo RFS 007"	"596696"	"2018-10"	25.5
"720"	"Bravo"	"Bravo RFS 007"	"596696"	"2018-11"	60
"721"	"Bravo"	"Bravo RFS 007"	"596696"	"2018-12"	41
"722"	"Bravo"	"Bravo RFS 007"	"596696"	"2019-01"	4
"723"	"Bravo"	"Bravo RFS 007"	"597719"	"2018-10"	80
"724"	"Bravo"	"Bravo RFS 007"	"597719"	"2018-11"	137
"725"	"Bravo"	"Bravo RFS 007"	"597719"	"2018-12"	120
"726"	"Bravo"	"Bravo RFS 007"	"599421"	"2018-10"	122
"727"	"Bravo"	"Bravo RFS 007"	"599421"	"2018-11"	160
"728"	"Bravo"	"Bravo RFS 007"	"599421"	"2018-12"	202
"729"	"Bravo"	"Bravo RFS 007"	"599421"	"2019-01"	4
"730"	"Bravo"	"Bravo RFS 007"	"599726"	"2018-12"	84
"731"	"Bravo"	"Bravo RFS 007"	"599726"	"2019-01"	8
"732"	"Bravo"	"Bravo RFS 007"	"599853"	"2018-10"	176
"733"	"Bravo"	"Bravo RFS 007"	"599853"	"2018-11"	160
"734"	"Bravo"	"Bravo RFS 007"	"599853"	"2018-12"	102
"735"	"Bravo"	"Bravo RFS 007"	"599853"	"2019-01"	8
"736"	"Bravo"	"Bravo RFS 007"	"599940"	"2018-10"	64
"737"	"Bravo"	"Bravo RFS 007"	"599940"	"2018-11"	42
