Task Order	JobNo	Emp No.	Trans Date	Hours
Bravo	00013001100	599455	9/30/2018	80
Bravo	00013001100	599455	10/15/2018	80
Bravo	00013001100	599455	10/31/2018	96
Bravo	00013001100	599455	11/15/2018	72
Bravo	00013001100	586349	7/15/2018	3
Bravo	00013001100	586349	6/30/2018	43
Bravo	00013001100	586349	5/31/2018	22
Bravo	00013001100	586349	5/31/2018	13
Bravo	00013001100	586349	4/30/2018	3
Bravo	00013001100	586349	3/31/2018	44
Bravo	00013001100	586349	7/31/2018	13
Bravo	00013001100	586349	7/31/2018	11
Bravo	00013001100	586349	7/15/2018	8
Bravo	00013001100	592855	11/15/2018	80
Bravo	00013001100	592855	10/31/2018	96
Bravo	00013001100	592855	12/15/2018	80
Bravo	00013001100	592855	12/31/2018	48
Bravo	00013001100	592855	1/15/2019	8
Bravo	00013001100	592855	3/15/2018	14.25
Bravo	00013001100	592855	3/15/2018	73.75
Bravo	00013001100	592855	3/31/2018	7
Bravo	00013001100	592855	3/31/2018	81
Bravo	00013001100	592855	4/15/2018	15
Bravo	00013001100	592855	4/15/2018	65
Bravo	00013001100	592855	4/30/2018	16
Bravo	00013001100	592855	4/30/2018	72
Bravo	00013001100	592855	5/15/2018	16
Bravo	00013001100	592855	5/15/2018	64
Bravo	00013001100	592855	5/31/2018	13.75
Bravo	00013001100	592855	5/31/2018	71.25
Bravo	00013001100	592855	6/15/2018	7.75
Bravo	00013001100	592855	6/15/2018	80.25
Bravo	00013001100	592855	6/30/2018	8
Bravo	00013001100	592855	6/30/2018	32
Bravo	00013001100	592855	7/15/2018	15.25
Bravo	00013001100	592855	7/15/2018	56.75
Bravo	00013001100	592855	7/31/2018	22
Bravo	00013001100	592855	7/31/2018	74
Bravo	00013001100	592855	8/15/2018	7.5
Bravo	00013001100	592855	11/30/2018	80
Bravo	00013001100	592855	8/15/2018	80.5
Bravo	00013001100	592855	8/31/2018	16
Bravo	00013001100	592855	8/31/2018	80
Bravo	00013001100	592855	9/15/2018	72
Bravo	00013001100	592855	9/30/2018	80
Bravo	00013001100	592855	10/15/2018	48
Bravo	00013001100	514390	10/15/2018	2
Bravo	00013001100	514390	10/31/2018	3.75
Bravo	00013001100	544094	11/30/2018	7.5
Bravo	00013001100	544094	11/30/2018	39.75
Bravo	00013001100	544094	12/15/2018	3
Bravo	00013001100	544094	10/15/2018	76.75
Bravo	00013001100	544094	12/31/2018	1
Bravo	00013001100	544094	12/31/2018	38
Bravo	00013001100	544094	1/15/2019	7.5
Bravo	00013001100	544094	8/31/2018	37
Bravo	00013001100	544094	9/15/2018	64
Bravo	00013001100	544094	9/30/2018	55.75
Bravo	00013001100	544094	11/15/2018	69.25
Bravo	00013001100	544094	10/31/2018	88.75
Bravo	00013001100	544094	12/15/2018	73.75
Bravo	00013001100	565937	4/30/2018	5
Bravo	00013001100	565937	11/30/2018	0.25
Bravo	00013001100	565937	11/15/2018	1.5
Bravo	00013001100	565937	11/15/2018	0.5
Bravo	00013001100	565937	11/15/2018	0.25
Bravo	00013001100	565937	10/31/2018	3.5
Bravo	00013001100	565937	10/31/2018	2.5
Bravo	00013001100	565937	10/15/2018	3
Bravo	00013001100	565937	9/30/2018	4
Bravo	00013001100	565937	9/30/2018	0.5
Bravo	00013001100	565937	9/15/2018	2.25
Bravo	00013001100	565937	9/15/2018	1
Bravo	00013001100	565937	9/15/2018	0.5
Bravo	00013001100	565937	8/31/2018	1.5
Bravo	00013001100	565937	11/30/2018	1
Bravo	00013001100	565937	12/15/2018	0.5
Bravo	00013001100	565937	12/15/2018	1.75
Bravo	00013001100	565937	12/31/2018	0.25
Bravo	00013001100	565937	12/31/2018	0.75
Bravo	00013001100	565937	3/31/2018	10
Bravo	00013001100	565937	4/15/2018	3
Bravo	00013001100	565937	5/15/2018	4
Bravo	00013001100	565937	7/31/2018	8
Bravo	00013001100	565937	8/15/2018	0.5
Bravo	00013001100	565937	8/15/2018	0.75
Bravo	00013001100	565937	8/15/2018	1
Bravo	00013001100	565937	8/31/2018	0.25
Bravo	00013001100	565937	8/31/2018	1.25
Bravo	00013001100	576513	6/30/2018	1
Bravo	00013001100	576513	4/15/2018	1.5
Bravo	00013001100	576513	6/15/2018	5
Bravo	00013001100	576513	6/15/2018	2
Bravo	00013001100	576513	5/31/2018	5.5
Bravo	00013001100	576513	5/31/2018	5
Bravo	00013001100	576513	7/15/2018	2
Bravo	00013001100	576513	4/30/2018	6.5
Bravo	00013001100	576513	8/31/2018	4
Bravo	00013001100	576513	8/15/2018	3
Bravo	00013001100	576513	8/15/2018	1
Bravo	00013001100	576513	7/31/2018	1.5
Bravo	00013001100	576513	7/31/2018	1
Bravo	00013001100	576513	5/15/2018	2
Bravo	00013001100	581165	7/31/2018	2
Bravo	00013001100	581165	7/31/2018	2
Bravo	00013001100	581165	8/15/2018	2
Bravo	00013001100	581165	12/31/2018	8
Bravo	00013001100	581165	3/31/2018	2
Bravo	00013001100	581165	4/30/2018	5
Bravo	00013001100	581165	5/15/2018	1
Bravo	00013001100	581165	5/31/2018	3
Bravo	00013001100	581165	6/15/2018	1
Bravo	00013001100	581165	6/30/2018	4
Bravo	00013001100	581165	7/15/2018	2
Bravo	00013001100	589525	5/15/2018	5
Bravo	00013001100	589525	12/31/2018	4
Bravo	00013001100	589525	12/15/2018	2
Bravo	00013001100	589525	12/15/2018	0.5
Bravo	00013001100	589525	11/30/2018	6
Bravo	00013001100	589525	10/15/2018	0.5
Bravo	00013001100	589525	9/30/2018	4
Bravo	00013001100	589525	9/15/2018	1
Bravo	00013001100	589525	8/31/2018	4
Bravo	00013001100	589525	8/31/2018	1
Bravo	00013001100	589525	8/15/2018	2
Bravo	00013001100	589525	8/15/2018	1
Bravo	00013001100	589525	7/31/2018	2
Bravo	00013001100	589525	3/15/2018	2.5
Bravo	00013001100	589525	3/31/2018	3
Bravo	00013001100	589525	3/31/2018	8.75
Bravo	00013001100	589525	3/31/2018	10
Bravo	00013001100	589525	4/15/2018	2
Bravo	00013001100	589525	4/30/2018	3.5
Bravo	00013001100	589525	4/30/2018	6
Bravo	00013001100	589525	3/15/2018	1.75
Bravo	00013001100	589525	5/15/2018	5
Bravo	00013001100	589525	5/31/2018	3
Bravo	00013001100	589525	6/15/2018	2
Bravo	00013001100	589525	6/15/2018	2.5
Bravo	00013001100	589525	6/30/2018	4
Bravo	00013001100	589525	7/15/2018	1.5
Bravo	00013001100	589525	7/15/2018	4.5
